Genome,Country,Date,adc,hdc,agmatinase,odc,tdc
SAMD00759039,Japan,2017,0,0,0,0,1
SAMN16506634,USA,2017,0,0,0,0,1
SAMN43558169,China,2018,0,0,0,0,1
SAMN43558195,China,2018,0,0,0,0,1
SAMN06343424,Mexico,1999,0,0,0,0,0
SAMN27734819,Thailand,2020,0,0,0,0,0
SAMN12373108,Brazil,2013,0,0,0,0,1
SAMN26437352,USA,2021,0,0,0,0,1
SAMN08794383,Pakistan,2011,0,0,0,0,0
SAMN08794384,Pakistan,2011,0,0,0,0,0
SAMN08794385,Pakistan,2011,0,0,0,0,0
SAMN08794387,Pakistan,2011,0,0,0,0,0
SAMN16506638,USA,2017,0,0,0,0,1
SAMN18631318,Switzerland,2020,0,0,0,0,1
SAMN18631319,Switzerland,2020,0,0,0,0,0
SAMN06434172,South Korea,2016,0,0,0,0,0
SAMN11180789,China,2017,0,0,0,0,1
SAMN41386954,China,2023,0,0,0,1,0
SAMN02716090,Brazil,2008,0,0,0,0,0
SAMN15616178,South Korea,2009,0,0,0,0,0
SAMN04571918,Indonesia,2014,0,0,0,1,0
SAMN43558168,China,2018,0,0,0,0,0
SAMN20719240,Germany,2019,0,0,0,0,1
SAMN45919558,China,2023,0,0,0,0,1
SAMN45919559,China,2023,0,0,0,0,1
SAMN45919560,China,2023,0,0,0,0,1
SAMN27776276,China,2016,0,0,0,0,1
SAMN20719237,Germany,2019,0,0,0,0,1
SAMN31827447,China,2021,0,0,0,0,0
SAMN05583782,USA,2016,0,0,0,1,0
SAMN05583783,USA,2016,0,0,0,1,0
SAMN05726894,USA,2016,0,0,0,0,0
SAMN05942024,USA,2016,0,0,0,1,0
SAMN27776277,China,2016,0,0,0,0,1
SAMN20719238,Germany,2019,0,0,0,0,1
SAMN47311462,China,2024,0,0,0,0,0
SAMN27776279,China,2016,0,0,0,0,1
SAMN40733448,Belgium,2017,0,0,0,0,1
SAMN31723118,India,2022,0,0,0,0,1
SAMN44570663,China,2024,0,0,0,1,0
SAMN38110916,South Africa,1999,0,0,0,1,0
SAMN15532378,USA,2015,0,0,0,1,0
SAMN15532737,USA,2015,0,0,0,0,0
SAMN30660290,China,2017,0,0,0,1,0
SAMN13612042,China,2018,0,0,0,0,0
SAMN14513841,China,2018,0,0,0,0,0
SAMN44857292,South Korea,2022,0,0,0,0,0
SAMN21240282,China,2020,0,0,0,0,1
SAMN32933935,Nigeria,2021,0,0,0,0,1
SAMN45919561,China,2024,0,0,0,0,1
SAMN45919572,China,2024,0,0,0,0,0
SAMN38196782,Thailand,2014,0,0,0,0,0
SAMN27776310,China,2016,0,0,0,0,1
SAMN41415636,Taiwan,2019,0,0,0,1,0
SAMN32933936,Nigeria,2021,0,0,0,0,1
SAMN15374531,Chile,2017,0,0,0,0,0
SAMN40733463,Belgium,2018,0,0,0,0,1
SAMN42606284,South Korea,2021,0,1,0,0,0
SAMN06434170,South Korea,2016,0,0,0,0,0
SAMN35104363,China,2021,0,0,0,0,0
SAMN20719233,Germany,2020,0,0,0,0,1
SAMN38203345,South Korea,2022,0,0,0,0,1
SAMN45919556,China,2022,0,0,0,0,1
SAMN45919557,China,2022,0,0,0,0,1
SAMN45919601,China,2022,0,0,0,0,1
SAMN45919604,China,2022,0,0,0,0,1
SAMN45919635,China,2022,0,0,0,0,1
SAMN11489091,South Korea,2018,0,0,0,1,0
SAMN43558208,China,2019,0,0,0,0,1
SAMN43558238,China,2019,0,0,0,0,1
SAMN43558243,China,2019,0,0,0,0,1
SAMN22155536,Croatia: Zagreb,2020,0,0,0,0,0
SAMN22155542,Croatia: Zagreb,2020,0,0,0,0,0
SAMN44631452,Turkey,2020,0,0,0,0,0
SAMN03273315,China,2012,0,0,0,1,0
SAMN20719245,Germany,2020,0,0,0,0,1
SAMN32933937,Nigeria,2021,0,0,0,0,1
SAMN10240960,China,2008,0,0,0,0,0
SAMN41829422,Taiwan,2020,0,0,0,0,0
SAMN40733502,Belgium,2021,0,0,0,0,1
SAMN35006292,China,2019,0,0,0,0,0
SAMN32933938,Nigeria,2021,0,0,0,0,1
SAMN41162766,Slovakia,2021,0,0,0,0,0
SAMN09650818,Germany,2000,0,0,0,0,0
SAMN20719251,Germany,2020,0,0,0,0,1
SAMN32933939,Nigeria,2021,0,0,0,0,1
SAMN43558165,China,2018,0,0,0,0,1
SAMN43558178,China,2018,0,0,0,0,1
SAMN43558183,China,2018,0,0,0,0,1
SAMN28608652,USA,2021,0,0,0,0,1
SAMN28608653,USA,2021,0,0,0,0,1
SAMN37805378,USA,2022,0,0,0,0,0
SAMN03785547,South Korea,2006,0,0,0,0,0
SAMN11180780,China,2017,0,0,0,0,1
SAMN11180836,China,2017,0,0,0,0,1
SAMN20719256,Germany,2020,0,0,0,0,1
SAMN47237038,China,2022,0,0,0,0,0
SAMN43364534,China,2023,0,0,0,0,0
SAMD00803412,Japan,2007,0,0,0,0,0
SAMN12384626,Brazil,2013,0,0,0,0,1
SAMN20719252,Germany,2020,0,0,0,0,1
SAMN05631198,South Korea,2016,0,0,0,1,0
SAMN40733442,Belgium,2014,0,0,0,0,1
SAMN38454912,China,2017,0,0,0,1,0
SAMN43558174,China,2018,0,0,0,0,1
SAMN37055440,South Korea,2022,0,0,0,0,1
SAMN41086528,Lithuania,2023,0,0,0,0,0
SAMN41086562,Lithuania,2023,0,0,0,0,0
SAMN09874024,China,2017,0,0,0,1,0
SAMN40733490,Belgium,2020,0,0,0,0,1
SAMN03952027,China,2003,0,0,0,0,0
SAMN19601709,Italy,2019,0,0,0,0,0
SAMN26656503,Italy,2019,0,0,0,0,0
SAMN38512577,Italy,2023,0,0,0,0,1
SAMN07173652,South Korea,2006,0,0,0,0,0
SAMN06324064,China,2012,0,0,0,0,0
SAMN09531784,South Korea,2014,0,0,0,0,0
SAMN09487401,China,2015,0,0,0,0,0
SAMN11650980,South Korea,2016,0,0,0,0,0
SAMN11655668,South Korea,2016,0,0,0,0,0
SAMN43558175,China,2018,0,0,0,0,0
SAMN43558192,China,2018,0,0,0,0,0
SAMN20719226,Germany,2020,0,0,0,0,1
SAMN46311134,Pakistan,2021,0,0,0,0,0
SAMN38750261,USA,2021,1,0,1,0,0
SAMN17227044,India,2019,0,0,0,0,1
SAMN40375179,China,2022,0,0,0,0,1
SAMN45919569,China,2024,0,0,0,0,0
SAMN45919576,China,2024,0,0,0,0,0
SAMN45919577,China,2024,0,0,0,0,0
SAMN45919578,China,2024,0,0,0,0,0
SAMN45919579,China,2024,0,0,0,0,0
SAMN45919580,China,2024,0,0,0,0,0
SAMN45919581,China,2024,0,0,0,0,0
SAMN45919631,China,2024,0,0,0,0,1
SAMN45919632,China,2024,0,0,0,0,1
SAMN45919636,China,2024,0,0,0,0,1
SAMN45919637,China,2024,0,0,0,0,1
SAMN45919638,China,2024,0,0,0,0,1
SAMN45919639,China,2024,0,0,0,0,1
SAMN45919640,China,2024,0,0,0,0,1
SAMN28608658,USA,2021,0,0,0,0,1
SAMN38749211,South Africa,2022,0,0,0,0,1
SAMN43558179,China,2018,0,0,0,0,1
SAMN43558180,China,2018,0,0,0,0,1
SAMN43558181,China,2018,0,0,0,0,1
SAMN43558184,China,2018,0,0,0,0,1
SAMD00521555,Japan,2021,0,0,0,0,1
SAMN42439989,South Korea,2022,0,0,0,1,0
SAMN45919562,China,2024,0,0,0,0,1
SAMN45919563,China,2024,0,0,0,0,1
SAMN45919564,China,2024,0,0,0,0,1
SAMN45919565,China,2024,0,0,0,0,1
SAMN45919566,China,2024,0,0,0,0,1
SAMN45919567,China,2024,0,0,0,0,1
SAMN45919573,China,2024,0,0,0,0,0
SAMN45919574,China,2024,0,0,0,0,0
SAMN45919575,China,2024,0,0,0,0,0
SAMN29933357,China,2020,0,0,0,1,0
SAMN37067331,Argentina,2020,0,0,0,0,1
SAMN33452149,South Korea,2021,0,0,0,0,0
SAMN46434682,Egypt,2021,0,0,0,0,0
SAMN40716503,Taiwan,2018,0,0,0,0,0
SAMN13336268,Czech Republic,2019,0,0,0,0,1
SAMN20719241,Germany,2020,0,0,0,0,1
SAMN19065433,Finland,2008,1,0,0,0,0
SAMN41831469,Taiwan,2019,0,0,0,1,0
SAMN37067339,Argentina,2021,0,0,0,0,1
SAMN44342494,USA,2016,0,0,0,0,1
SAMN20557569,Poland,2017,0,0,0,0,0
SAMN20804187,Poland,2017,0,0,0,0,0
SAMN43028781,South Korea,2024,0,0,0,0,0
SAMN43028782,South Korea,2024,0,0,0,1,0
SAMN43028853,South Korea,2024,0,0,0,1,0
SAMN43028860,South Korea,2024,0,0,1,1,0
SAMN43028910,South Korea,2024,0,0,0,1,0
SAMN08166740,China,2010,0,0,0,0,0
SAMN12793868,China,2013,0,0,0,1,0
SAMN15532775,USA,2015,0,0,0,0,0
SAMN15533109,USA,2015,0,0,0,1,0
SAMN28608656,USA,2021,0,0,0,0,1
SAMN28608657,USA,2021,0,0,0,0,1
SAMN28608659,USA,2021,0,0,0,0,1
SAMN43041763,China,2024,0,0,0,0,0
SAMN07302932,China,2011,0,0,0,0,0
SAMN12671269,China,2018,0,0,0,0,0
SAMN16561002,South Korea,2018,0,0,0,0,1
SAMN31142862,Brazil,2018,0,0,0,0,0
SAMN43558171,China,2018,0,0,0,0,1
SAMN19608004,USA,1983,0,0,0,0,0
SAMN36807673,Tunisia,2018,0,0,0,0,0
SAMN20719250,Germany,2020,0,0,0,0,1
SAMN34019030,China,2022,0,0,0,1,0
SAMN44598011,Turkey,2015,0,0,0,1,0
SAMN37730684,Thailand,2019,0,0,0,0,0
SAMN37734134,Thailand,2019,0,0,0,0,0
SAMN38196778,Thailand,2019,0,0,0,0,0
SAMN38196779,Thailand,2019,0,0,0,0,0
SAMN35979776,Malaysia,2013,0,0,0,0,0
SAMN38517762,USA,2017,0,0,0,1,0
SAMN46015402,India,2018,0,0,0,0,1
SAMN37264178,China,2021,0,0,0,0,0
SAMN45919599,China,2023,0,0,0,0,1
SAMN45919600,China,2023,0,0,0,0,1
SAMN45919602,China,2023,0,0,0,0,1
SAMN45919627,China,2023,0,0,0,0,1
SAMN45919628,China,2023,0,0,0,0,1
SAMN45919629,China,2023,0,0,0,0,1
SAMN45919630,China,2023,0,0,0,0,1
SAMN40593486,China,2021,0,0,0,0,0
SAMN20719239,Germany,2020,0,0,0,0,1
SAMN15461261,China,2006,0,0,0,0,0
SAMN11180788,China,2017,0,0,0,0,1
SAMN43558240,China,2019,0,0,0,0,1
SAMN42877782,China,2022,0,0,0,0,0
SAMN44097741,China,2023,0,0,0,0,1
SAMN40589693,China,2021,0,0,0,0,0
SAMN05162513,South Korea,2011,0,0,0,0,0
SAMN11189591,China,2017,0,0,0,0,1
SAMN40593493,China,2021,0,0,0,0,0
SAMN40188378,China,2023,0,0,0,0,0
SAMN46310991,China,2008,0,0,0,0,0
SAMN46310993,China,2008,0,0,0,0,0
SAMN45949674,Turkey,2019,0,0,0,1,0
SAMN40593492,China,2021,0,0,0,0,0
SAMN37158604,South Korea,2022,0,0,0,0,1
SAMN40909103,China,2017,0,0,0,0,0
SAMN40733476,Belgium,2019,0,0,0,0,1
SAMN37067332,Argentina,2020,0,0,0,0,1
SAMN32034668,NA,2022,0,0,0,0,0
SAMN33217485,Bangladesh,2022,0,0,0,0,1
SAMN28608655,USA,2021,0,0,0,0,1
SAMN43227704,USA,2023,0,0,0,0,1
SAMN05864078,USA,2016,0,0,0,1,0
SAMN06464087,USA,2016,0,0,0,1,0
SAMN43558223,China,2019,0,0,0,0,1
SAMN43558227,China,2019,0,0,0,0,1
SAMN43558229,China,2019,0,0,0,0,1
SAMN43558231,China,2019,0,0,0,0,1
SAMN43558234,China,2019,0,0,0,0,1
SAMN32062170,USA,2021,0,0,0,1,0
SAMN32062171,USA,2021,0,0,0,1,0
SAMN32062172,USA,2021,0,0,0,1,0
SAMN32062173,USA,2021,0,0,0,1,0
SAMN32062174,USA,2021,0,0,0,1,0
SAMN32062181,USA,2021,0,0,0,1,0
SAMN32062183,USA,2021,0,0,0,1,0
SAMN32062185,USA,2021,0,0,0,1,0
SAMN32062186,USA,2021,0,0,0,1,0
SAMN32062187,USA,2021,0,0,0,1,0
SAMN32062188,USA,2021,0,0,0,1,0
SAMN32062189,USA,2021,0,0,0,1,0
SAMN32062190,USA,2021,0,0,0,1,0
SAMN32062191,USA,2021,0,0,0,1,0
SAMN07305427,China,2011,0,0,0,0,0
SAMN43558194,China,2018,0,0,0,0,1
SAMN33571904,USA,2020,0,0,0,0,0
SAMN33579112,USA,2020,0,0,0,0,0
SAMN37748333,China,2022,0,0,0,1,0
SAMN44732431,India,2024,0,0,0,0,1
SAMN44732432,India,2024,0,0,0,0,1
SAMN44732433,India,2024,0,0,0,0,1
SAMN44732434,India,2024,0,0,0,0,1
SAMN44732435,India,2024,0,0,0,0,1
SAMN44732436,India,2024,0,0,0,0,1
SAMN44732437,India,2024,0,0,0,0,1
SAMN44732439,India,2024,0,0,0,0,1
SAMN25653403,USA,2019,0,0,0,0,1
SAMN26437351,USA,2020,0,0,0,0,1
SAMN08274863,South Korea,2017,0,0,0,0,0
SAMN08274873,South Korea,2017,0,0,0,0,0
SAMN26209658,China,2021,0,0,0,0,0
SAMN40593499,China,2021,0,0,0,1,0
SAMN19065431,Finland,2015,1,0,0,0,0
SAMN19065626,Finland,2015,0,0,0,0,0
SAMN12373359,Brazil,2013,0,0,0,0,1
SAMN09453118,China,2013,0,0,0,0,0
SAMN37639060,South Korea,2021,0,0,0,0,1
SAMN38203339,South Korea,2021,0,0,0,0,1
SAMN38203340,South Korea,2021,0,0,0,0,1
SAMN38203341,South Korea,2021,0,0,0,0,1
SAMN38203344,South Korea,2021,0,0,0,0,1
SAMN20256385,China,2019,0,0,0,0,1
SAMN43558237,China,2019,0,0,0,0,1
SAMN43558239,China,2019,0,0,0,0,1
SAMN43558241,China,2019,0,0,0,0,1
SAMN21874309,China,2021,0,0,0,0,0
SAMD00627879,Japan,2010,0,0,0,1,0
SAMN43558185,China,2018,0,0,0,0,1
SAMN43558188,China,2018,0,0,0,0,0
SAMN21465945,Norway,2020,0,0,0,1,0
SAMN21465946,Norway,2020,0,0,0,0,1
SAMN21465947,USA,2020,0,0,0,0,0
SAMN21465948,USA,2020,0,0,0,0,0
SAMN43227703,USA,2023,0,0,0,0,1
SAMN37235548,South Korea,2016,0,0,0,0,0
SAMN37235621,South Korea,2016,0,0,0,1,0
SAMN37176626,Thailand,2019,0,0,0,0,1
SAMN37176627,Thailand,2019,0,0,0,0,1
SAMN32594934,China,2021,0,0,0,0,0
SAMN40593482,China,2021,0,0,0,0,1
SAMN05966974,China,2015,0,0,0,0,0
SAMN32672505,China,2018,0,0,0,0,0
SAMN33368519,China,2018,0,0,0,0,0
SAMN37067327,Argentina,2019,0,0,0,0,1
SAMN16988606,Ireland,2020,0,0,0,0,0
SAMN19092257,Ireland,2020,0,0,0,0,0
SAMN33449985,Turkey,2021,0,0,0,1,0
SAMN30818519,South Korea,2022,0,0,0,0,0
SAMN33714532,Turkey,2022,0,0,0,1,0
SAMN40277699,South Korea,2017,0,0,0,0,0
SAMN44680424,Turkey,2019,0,0,0,0,1
SAMN09685158,South Korea,2016,0,0,0,1,0
SAMN31580341,South Korea,2022,0,0,0,0,0
SAMN31580342,South Korea,2022,0,0,0,0,0
SAMN31580343,South Korea,2022,0,0,0,0,0
SAMN04549363,China,2009,0,0,0,0,0
SAMN10720264,China,2012,0,0,0,0,0
SAMN10720276,China,2012,0,0,0,0,0
SAMN10720278,China,2012,0,0,0,0,0
SAMN10721079,China,2012,0,0,0,0,0
SAMN10721184,China,2012,0,0,0,0,0
SAMN10782618,China,2012,0,0,0,0,0
SAMN10790217,China,2012,0,0,0,1,0
SAMN10790220,China,2012,0,0,0,0,0
SAMN15323107,Malaysia,2016,0,0,0,0,0
SAMN37287145,China,2016,0,0,0,0,1
SAMN37298046,China,2016,0,0,0,0,1
SAMN44656516,Turkey,2019,0,0,0,0,0
SAMN47207974,Turkey,2023,0,0,0,0,0
SAMN40890045,Taiwan,2018,0,0,0,0,0
SAMN37988023,China,2022,0,0,0,0,0
SAMN43558225,China,2019,0,0,0,0,1
SAMN43558236,China,2019,0,0,0,0,1
SAMN37976389,Italy,2021,0,0,0,0,1
SAMN43558186,China,2018,0,0,0,0,1
SAMN43558193,China,2018,0,0,0,0,1
SAMN43558197,China,2018,0,0,0,0,1
SAMN43558199,China,2018,0,0,0,0,0
SAMN02472059,USA,2011,0,0,0,0,0
SAMN03390058,China,2012,0,0,0,0,0
SAMN12372631,Brazil,2012,0,0,0,0,1
SAMN33177941,China,2021,0,0,0,1,0
SAMN43227702,USA,2023,0,0,0,0,1
SAMN43227707,USA,2023,0,0,0,0,1
SAMN47318182,Indonesia,2023,0,0,0,0,0
SAMN47318346,Indonesia,2023,0,0,0,1,0
SAMN47318387,Indonesia,2023,0,0,0,1,0
SAMN47318502,Indonesia,2023,0,0,0,0,0
SAMN47318638,Indonesia,2023,0,0,0,1,0
SAMN40733464,Belgium,2018,0,0,0,0,1
SAMN35742095,Denmark,2022,0,0,0,0,1
SAMN35742096,Denmark,2022,0,0,0,0,1
SAMN12777270,NA,1990,0,0,0,0,0
SAMN12784790,NA,1990,0,0,0,1,0
SAMN13111568,NA,1990,0,0,0,0,0
SAMN13955256,Germany,2012,0,0,0,0,0
SAMN02947174,China,2013,0,0,0,0,0
SAMN43227706,USA,2023,0,0,0,0,1
SAMN05631078,South Korea,2015,0,0,0,1,0
SAMN11189927,China,2017,0,0,0,0,1
SAMN15532400,USA,2018,0,0,0,0,0
SAMN15532524,USA,2018,0,0,0,1,0
SAMN15533266,USA,2018,0,0,0,1,0
SAMN43558230,China,2019,0,0,0,0,1
SAMN05631052,South Korea,2015,0,0,0,1,0
SAMN43558177,China,2018,0,0,0,0,1
SAMN43558196,China,2018,0,0,0,0,1
SAMN43558202,China,2018,0,0,0,0,1
SAMN26030949,China,2020,0,0,0,1,0
SAMN31096048,Canada,2022,0,0,0,1,0
SAMN31096049,Canada,2022,0,0,0,1,0
SAMN31096050,Canada,2022,0,0,0,1,0
SAMN45919620,China,2023,0,0,0,0,1
SAMN45919621,China,2023,0,0,0,0,1
SAMN27532960,India,2019,0,0,0,0,0
SAMN27532961,India,2019,0,0,0,0,0
SAMN27532962,India,2019,0,0,0,0,0
SAMN27532963,India,2019,0,0,0,0,1
SAMN27532964,India,2019,0,0,0,0,1
SAMN27532965,India,2019,0,0,0,0,0
SAMN27532970,India,2019,0,0,0,0,1
SAMN34896522,India,2019,0,0,0,0,1
SAMN19065611,Finland,2007,0,0,0,0,0
SAMN06046524,South Korea,2016,0,0,0,1,0
SAMN27532966,India,2019,0,0,0,0,0
SAMN27532967,India,2019,0,0,0,0,1
SAMN27532968,India,2019,0,0,0,0,1
SAMN27532969,India,2019,0,0,0,0,0
SAMN27532971,India,2019,0,0,0,0,1
SAMN39101686,China,2022,0,0,0,0,0
SAMN43227705,USA,2023,0,0,0,0,1
SAMN27532991,India,2019,0,0,0,0,0
SAMN27532993,India,2019,0,0,0,0,0
SAMN27532999,India,2019,0,0,0,0,1
SAMN27532992,India,2019,0,0,0,0,1
SAMN27532994,India,2019,0,0,0,0,1
SAMN27532996,India,2019,0,0,0,0,1
SAMN27532997,India,2019,0,0,0,0,0
SAMN07305422,China,2011,0,0,0,1,0
SAMN12687753,South Korea,2019,0,0,0,0,0
SAMN08281078,South Korea,2014,0,0,0,1,0
SAMN09270376,South Korea,2014,0,0,0,0,0
SAMN25042641,Turkey,2021,0,0,0,0,0
SAMN28052912,India,2012,0,0,0,0,0
SAMN43558226,China,2019,0,0,0,0,1
SAMN43558256,China,2019,0,0,0,0,0
SAMN40643417,Turkey,2002,0,0,0,1,0
SAMN43558190,China,2018,0,0,0,0,1
SAMN27553957,Indonesia,1998,0,0,0,0,0
SAMN19092259,Ireland,2020,0,0,0,0,0
SAMN42050810,China,2022,0,0,0,0,0
SAMN33940701,USA,2015,0,0,0,0,1
SAMN40744994,Russia,2020,0,0,0,1,0
SAMN26025968,Bangladesh,2021,0,0,0,0,1
SAMN09373895,South Korea,2016,0,0,0,0,0
SAMN11952115,Viet Nam,2016,0,0,0,0,0
SAMN05949236,China,2003,0,0,0,1,0
SAMN43087440,South Korea,2011,0,0,0,0,0
SAMN09604021,Tajikistan,2014,0,0,0,1,0
SAMN16383752,USA,2015,0,0,0,1,0
SAMN09721150,Malaysia,2016,0,0,0,0,0
SAMN43558166,China,2018,0,0,0,0,1
SAMN43558191,China,2018,0,0,0,0,1
SAMN43558201,China,2018,0,0,0,0,1
SAMN43558203,China,2018,0,0,0,0,1
SAMN35436790,China,2019,0,0,0,0,0
SAMN30929051,China,2020,0,0,0,0,0
SAMN31665761,China,2021,0,0,0,0,0
SAMN32299550,China,2021,0,0,0,1,0
SAMN32299586,China,2021,0,0,0,0,0
SAMN34105739,South Korea,2022,0,0,0,1,0
SAMN34106059,South Korea,2022,0,0,0,1,0
SAMN43172743,South Korea,2023,0,0,0,1,0
SAMN43882269,China,2023,0,0,0,0,0
SAMN43886048,China,2023,0,0,0,0,0
SAMN26885050,China,2013,0,0,0,0,0
SAMN26885627,China,2013,0,0,0,1,0
SAMN26994093,China,2013,0,0,0,0,1
SAMN27008368,China,2013,0,0,0,0,0
SAMN39327662,China,2013,0,0,0,1,0
SAMN40733478,Belgium,2019,0,0,0,0,1
SAMN34044604,China,2021,0,0,0,0,0
SAMN19065610,Finland,2009,0,0,0,0,0
SAMN19065624,Spain,2009,0,0,0,0,0
SAMN19065625,Latvia,2009,0,0,0,0,0
SAMN19065627,Finland,2009,0,0,0,0,0
SAMN19065628,Finland,2009,0,0,0,0,0
SAMN19065629,Finland,2009,0,0,0,0,0
SAMN19065630,Finland,2009,0,0,0,0,0
SAMN19065631,Finland,2009,0,0,0,0,0
SAMN19065632,Finland,2009,0,0,0,0,0
SAMN41574430,Taiwan,2013,0,0,0,0,0
SAMN25008671,China,2017,0,0,0,0,0
SAMN37983922,USA,2023,0,0,0,1,0
SAMN05942007,USA,2016,0,0,0,1,0
SAMN15532602,USA,2018,0,0,0,0,0
SAMN28097544,China,2021,0,0,0,0,0
SAMN43558204,China,2018,0,0,0,0,1
SAMN43558205,China,2018,0,0,0,0,1
SAMN43558206,China,2018,0,0,0,0,1
SAMN24114820,China,2020,0,0,0,0,0
SAMN36329512,Bulgaria,2020,0,0,0,0,0
SAMN40500145,Thailand,2021,0,0,0,1,0
SAMN35742094,China,2022,0,0,0,0,0
SAMN35788870,China,2022,0,0,0,0,0
SAMN35789079,China,2022,0,0,0,0,0
SAMN43427262,China,2023,0,0,0,0,0
SAMN07445234,Taiwan,2013,0,0,0,1,0
SAMN34063393,Russia,2021,0,0,0,0,1
SAMN37638716,China,2021,0,0,0,1,0
SAMN32682917,South Korea,2022,0,0,0,0,0
SAMN42108979,India,2009,0,0,0,0,1
SAMN10068249,China,2009,0,0,0,1,0
SAMN11890406,China,2009,0,0,0,1,0
SAMN29397260,Belgium,2019,0,0,0,0,0
SAMN44630404,Turkey,2021,0,0,0,1,0
SAMN12384645,Brazil,2013,0,0,0,0,1
SAMN27533023,India,2019,0,0,0,0,1
SAMN27533024,India,2019,0,0,0,0,0
SAMN27533025,India,2019,0,0,0,0,1
SAMN27533026,India,2019,0,0,0,0,1
SAMN27533027,India,2019,0,0,0,0,1
SAMN27533028,India,2019,0,0,0,0,1
SAMN04485286,Italy,2005,0,0,0,0,0
SAMN09812577,South Korea,2017,0,0,0,0,1
SAMN09812578,South Korea,2017,0,0,0,0,1
SAMN39624591,China,2022,0,0,0,1,0
SAMN18987059,USA,2010,0,0,0,0,0
SAMN18988549,USA,2010,0,0,0,0,0
SAMN18995143,USA,2010,0,0,0,0,0
SAMN19608125,USA,2010,0,0,0,0,0
SAMN43558251,China,2019,0,0,0,0,1
SAMN43558253,China,2019,0,0,0,0,1
SAMN31826480,Pakistan,2021,0,0,0,0,0
SAMN27572507,Indonesia,1997,0,0,0,0,0
SAMN07179270,Croatia,2009,0,0,0,0,0
SAMN16826733,Belgium,2019,0,0,0,0,1
SAMN17127455,China,2019,0,0,0,0,0
SAMN22569088,USA,2021,0,0,0,0,1
SAMN34247967,China,2018,0,0,0,0,0
SAMN30933858,Montenegro,2021,0,0,0,0,1
SAMN10136005,India,2008,0,0,0,1,0
SAMN10984468,South Africa,2017,0,0,0,0,1
SAMN10984469,South Africa,2017,0,0,0,0,1
SAMN10984470,South Africa,2017,0,0,0,0,1
SAMN10984471,South Africa,2017,0,0,0,0,1
SAMN10984472,South Africa,2017,0,0,0,0,1
SAMN37176628,Thailand,2019,0,0,0,0,1
SAMN37055437,South Korea,2022,0,0,0,0,1
SAMN40277708,South Korea,2018,0,0,0,0,0
SAMN31523556,China,2022,0,0,0,1,0
SAMN30076183,India,2012,0,0,0,0,1
SAMN30076186,India,2012,0,0,0,0,0
SAMN29257246,Portugal,2020,0,0,0,0,1
SAMN40733441,Belgium,2013,0,0,0,0,1
SAMN12792675,China,2015,0,0,0,1,0
SAMN08707596,South Korea,2017,0,0,0,0,0
SAMN08707597,South Korea,2017,0,0,0,0,0
SAMN08707598,South Korea,2017,0,0,0,0,0
SAMN08707599,South Korea,2017,0,0,0,0,0
SAMN08707600,South Korea,2017,0,0,0,0,0
SAMN08707601,South Korea,2017,0,0,0,0,0
SAMN08707602,South Korea,2017,0,0,0,0,0
SAMN08707603,South Korea,2017,0,0,0,0,0
SAMN08707604,South Korea,2017,0,0,0,0,0
SAMN08707605,South Korea,2017,0,0,0,0,0
SAMN08707606,South Korea,2017,0,0,0,0,0
SAMN08707607,South Korea,2017,0,0,0,0,0
SAMN08707608,South Korea,2017,0,0,0,0,0
SAMN08707609,South Korea,2017,0,0,0,0,0
SAMN08707610,South Korea,2017,0,0,0,0,0
SAMN08707611,South Korea,2017,0,0,0,0,0
SAMN08707612,South Korea,2017,0,0,0,0,0
SAMN08707613,South Korea,2017,0,0,0,0,0
SAMN08707614,South Korea,2017,0,0,0,0,0
SAMN08707615,South Korea,2017,0,0,0,0,0
SAMN31850019,Tunisia,2020,0,0,0,0,1
SAMN31851389,Tunisia,2022,0,0,0,0,1
SAMN31852641,Tunisia,2022,0,0,0,0,1
SAMN31858738,Tunisia,2022,0,0,0,0,1
SAMN31858846,Tunisia,2022,0,0,0,0,1
SAMN31858961,Tunisia,2022,0,0,0,0,1
SAMN31858962,Tunisia,2022,0,0,0,0,1
SAMD00627881,Japan,2014,0,0,0,1,0
SAMN08225762,South Korea,2014,0,0,0,0,0
SAMN45131031,USA,2024,0,0,0,0,1
SAMN45131034,USA,2024,0,0,0,0,1
SAMN27533018,India,2019,0,0,0,0,1
SAMN27533019,India,2019,0,0,0,0,1
SAMN27533020,India,2019,0,0,0,0,1
SAMN27533021,India,2019,0,0,0,0,0
SAMN27533022,India,2019,0,0,0,0,1
SAMN06118452,South Korea,2002,0,0,0,1,0
SAMN30676162,Mexico,2016,0,0,0,0,0
SAMN14539077,India,2017,0,0,0,0,0
SAMN36745003,Thailand,2022,0,0,0,0,0
SAMN36745654,Thailand,2022,0,0,0,0,0
SAMN38203342,South Korea,2021,0,0,0,0,1
SAMN38203343,South Korea,2021,0,0,0,0,1
SAMN38287749,South Korea,2021,0,0,0,0,1
SAMN43558247,China,2019,0,0,0,0,1
SAMN43558260,China,2019,0,0,0,0,1
SAMN19229576,Thailand,2004,0,0,0,0,0
SAMN05631073,South Korea,2015,0,0,0,0,0
SAMN43558167,China,2018,0,0,0,0,1
SAMN43558198,China,2018,0,0,0,0,1
SAMN33849716,Lithuania,2022,0,0,0,0,0
SAMN37976409,Italy,2021,0,0,0,0,1
